master_id,scheme_name,source,ministry,department,implementing_agency,parent_master_id,parent_scheme_name,applicant_layer,implementation_role,status_basis,status_evidence,last_verified_at,record_kind,programme_status,application_status,geographic_scope,catalogue_inclusion,catalogue_section,publication_status,is_public,current_location,current_review_status,current_decision,official_page_url,application_url,opening_date,closing_date,validation_score,currency,funding_minimum,funding_maximum,funding_amount_status,funding_amount_optional,funding_evidence,beneficiary_support_minimum,beneficiary_support_maximum,intermediary_support_maximum,scheme_corpus,objectives,eligibility,benefits,application_process,required_documents,sectors,scheme_types,target_beneficiaries,startup_stage,guideline_urls,reference_urls,verified_public_actions,contacts,warnings,recommended_actions,decision_reasons,last_updated,search_blob
v332_ba8fd381f036d95ad89b,RMA against Bank Guarantee | MSME Financing,National Small Industries Corporation,"Ministry of Micro, Small and Medium Enterprises",National Small Industries Corporation,NSIC,,,,,,Status inferred from deadline/closed wording on official source.,,CREDIT_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,CLOSED_OR_HISTORICAL,,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,,,https://www.nsic.co.in/Schemes/RawMaterialAgainstBG,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],[],"[""https://www.nsic.co.in/Schemes/RawMaterialAgainstBG""]",[],[],[],[],[],,"rma against bank guarantee | msme financing national small industries corporation ministry of micro, small and medium enterprises national small industries corporation nsic credit_support closed_or_historical official_information_available schemes_and_programmes"
mymsme_raw_material_assistance,Raw Material Assistance,MyMSME Portal,Ministry of Micro Small and Medium Enterprises,NSIC,National Small Industries Corporation,,,GENERAL_ENTERPRISE_SERVICE,UNION_DIRECTORY_RECORD,Official MyMSME detail page,Current status is not stated on the portal; retained as information-only and no open call is inferred.,2026-07-22,SCHEME,STATUS_UNVERIFIED,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSME_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_2_2.html,,,,,INR,,,NOT_STATED,True,,,,,,"[""Finance support information for indigenous and imported raw material purchases""]","[""See official MyMSME detail page""]","[""Support details are described on the official MyMSME page""]",[],[],[],"[""Credit & Finance"", ""Credit Support""]","[""Micro and small enterprises""]",[],[],"[""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/MSME_Scheme.htm"", ""https://my.msme.gov.in/MyMsmeMob/MsmeScheme/Pages/1_2_2.html""]",[],[],"[""Permanent information record; application window not verified.""]",[],[],2026-07-22,raw_material_assistance raw material assistance finance support information for indigenous and imported raw material purchases support details are described on the official mymsme page credit & finance micro and small enterprises
dst_programme_rdif,Research Development and Innovation Fund,DST,Ministry of Science and Technology,Department of Science and Technology (DST),Department of Science and Technology,,,PROGRAMME_IDENTITY,,,,,FUND,SCHEME_INFORMATION_AVAILABLE,NOT_APPLICABLE,National (India),INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://rdifund.anrf.gov.in/,,,,,INR,,,NOT_STATED,True,,,,,,"[""RDIF is the permanent DST flagship fund under ANRF. It finances private-sector enterprises and startups in sunrise and strategic sectors through designated Second-Level Fund Managers such as TDB.""]",[],[],[],[],"[""Deep Technology"", ""ClimateTech & Clean Energy"", ""Artificial Intelligence & Data"", ""Biotechnology & Medical Technologies"", ""Digital Economy & AgriTech"", ""Space Technology"", ""Semiconductors & Electronics""]","[""Fund Scheme""]","[""Direct Startup And Enterprise Finance""]",[],[],"[""https://rdifund.anrf.gov.in/""]",[],[],[],"[""Verify identity, hierarchy, evidence and sector scope before approval.""]","[""Verify the curated identity, hierarchy and official master page before first publication.""]",2026-07-11T10:29:43+00:00,research development and innovation fund dst ministry of science and technology department of science and technology (dst) department of science and technology fund not_applicable scheme_information_available national (india) schemes_and_programmes rdif is the permanent dst flagship fund under anrf. it finances private-sector enterprises and startups in sunrise and strategic sectors through designated second-level fund managers such as tdb. deep technology climatetech & clean energy artificial intelligence & data biotechnology & medical technologies digital economy & agritech space technology semiconductors & electronics fund scheme direct startup and enterprise finance
moe_rd_cell,Research and Development Cell (RDC),Ministry of Education / AICTE innovation ecosystem,Ministry of Education,"Department of Higher Education, Ministry of Education",Higher-education institutions,,,DIRECT_SUPPORT,,Programme identity; institution-level setup is not treated as an open call.,MoE Industry-Institute Collaboration page identifies establishment of Research and Development Cells as an activity.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MOE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.education.gov.in/nep/iic,,,,,INR,,,NOT_STATED,True,,,,,,"[""Strengthen institutional research development and industry linkages""]","[""HEIs and their research and innovation stakeholders""]","[""Research translation and collaboration capacity""]",[],[],"[""Higher education"", ""Research"", ""Innovation""]","[""RESEARCH_SUPPORT"", ""PARTNERSHIP_SUPPORT""]","[""HEIs"", ""Researchers"", ""Industry partners""]","[""PROTOTYPE"", ""EARLY"", ""GROWTH""]",[],[],[],[],"[""Current institution-level status is not verified.""]",[],[],2026-07-23,rdc research and development cell (rdc) strengthen institutional research development and industry linkages research translation and collaboration capacity heis and their research and innovation stakeholders higher education|research|innovation research_support|partnership_support heis|researchers|industry partners
b1_cf919fd1b183819cf241,Role%20Of%20State%20In%20Creating%20Startup%20Ecosystem.Pdf,Startup India - Incubator Schemes,Ministry of Commerce and Industry,Department for Promotion of Industry and Internal Trade (DPIIT),Startup India,,,,,,No explicit current application status found on official source.,,INCUBATION_SUPPORT,OFFICIAL_INFORMATION_AVAILABLE,VERIFICATION_REQUIRED,,PENDING_REVALIDATION,SCHEMES_AND_PROGRAMMES,,0,,,NEEDS_REVIEW,https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Role%20of%20State%20in%20creating%20Startup%20Ecosystem.pdf,,Not specified on the verified official source,Not specified on the verified official source,,INR,,,NOT_STATED,True,,,,,,[],[],[],[],[],[],[],[],[],"[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Role%20of%20State%20in%20creating%20Startup%20Ecosystem.pdf""]","[""https://www.startupindia.gov.in/content/dam/invest-india/Templates/public/incubator_page_content/Role%20of%20State%20in%20creating%20Startup%20Ecosystem.pdf""]",[],[],[],[],[],,role%20of%20state%20in%20creating%20startup%20ecosystem.pdf startup india - incubator schemes ministry of commerce and industry department for promotion of industry and internal trade (dpiit) startup india incubation_support verification_required official_information_available schemes_and_programmes
msde_rozgar_mela,Rozgar Mela,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship,Ministry of Skill Development & Entrepreneurship (MSDE),MSDE and partner employers,,,DIRECT_SUPPORT,,Programme identity; event dates are not inferred from the catalogue entry.,MSDE What's New catalogue lists Rozgar Mela among schemes and services.,2026-07-23,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,MSDE_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.msde.gov.in/whats-new,,,,,INR,,,NOT_STATED,True,,,,,,"[""Connect skilled candidates with employment opportunities""]","[""Skill seekers and employers""]","[""Employment linkage and career access""]",[],[],"[""Employment"", ""Skill development""]","[""EMPLOYMENT_SUPPORT""]","[""Youth"", ""Job seekers"", ""Employers""]","[""EARLY"", ""GROWTH""]",[],[],[],[],"[""Event dates and registration windows must be verified on the official notice.""]",[],[],2026-07-23,rozgar-mela rozgar mela connect skilled candidates with employment opportunities employment linkage and career access skill seekers and employers employment|skill development employment_support youth|job seekers|employers
147173e17ea741687247,SAMRIDH,MeitY Startup Hub (MSH),Ministry of Electronics and Information Technology (MeitY),Ministry of Electronics and Information Technology (MeitY),"MeitY Startup Hub (MSH), Digital India Corporation",,,,,,https://msh.meity.gov.in/schemes/samridh,,SCHEME_OR_PROGRAMME,CURRENT_SCHEME_INFORMATION_AVAILABLE,APPLICATION_STATUS_REQUIRES_VERIFICATION,National (India) - inferred from national authority,INCLUDED,SCHEMES_AND_PROGRAMMES,,0,,REJECTED,NEEDS_REVIEW,https://msh.meity.gov.in/schemes/samridh,,,2023-03-29,0.871,INR,,4000000,NOT_STATED,True,,,,,,"[""The SAMRIDH scheme aims to support existing and upcoming Accelerators to select and accelerate potential IT-based startups to scale. Among others, the program focuses on accelerating the startups by providing customer connect, investors connect and connect to international markets""]",[],"[""SAMRIDH Program is conceptualized and being implemented to provide support to selected accelerators for extending acceleration services to start-ups along with one-to-one matching funding support of up to ₹40 lakh.""]",[],[],"[""Digital Technology""]","[""Challenge / Call""]","[""Startups"", ""Entrepreneurs""]",[],[],"[""https://msh.meity.gov.in/schemes/samridh""]",[],[],"[""ELIGIBILITY_NOT_FOUND"", ""REQUIRED_DOCUMENTS_NOT_FOUND""]","[""Review the validation reasons and official-source evidence before approval.""]","[""Closed""]",2026-07-14T06:58:58+00:00,"samridh meity startup hub (msh) ministry of electronics and information technology (meity) ministry of electronics and information technology (meity) meity startup hub (msh), digital india corporation scheme_or_programme application_status_requires_verification current_scheme_information_available national (india) - inferred from national authority schemes_and_programmes the samridh scheme aims to support existing and upcoming accelerators to select and accelerate potential it-based startups to scale. among others, the program focuses on accelerating the startups by providing customer connect, investors connect and connect to international markets samridh program is conceptualized and being implemented to provide support to selected accelerators for extending acceleration services to start-ups along with one-to-one matching funding support of up to ₹40 lakh. digital technology challenge / call startups entrepreneurs"
194b7ba77d6b53f30b91,SASACT,MeitY Startup Hub,Ministry of Electronics and Information Technology (MeitY),,MeitY Startup Hub,,,REQUIRES_ADMIN_VERIFICATION,,,,,SCHEME_OR_PROGRAMME,HISTORICAL_SCHEME_INFORMATION_AVAILABLE,NO_CURRENT_APPLICATION_ROUTE_CONFIRMED,National (India),INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,PUBLIC_SCHEMES,APPROVED,APPROVED_FOR_DATABASE,https://msh.meity.gov.in/schemes/sasact,,,,,INR,,,NOT_STATED,True,,,,,,[],[],"[""Official grant-release evidence records implementation funding for SASACT through STPI.""]",[],[],[],"[""Permanent Scheme""]","[""Startup beneficiary details require curator verification""]",[],[],"[""https://msh.meity.gov.in/schemes/sasact""]",[],[],"[""Historical scheme reference only; no current application route is asserted."", ""Objective summary is not yet populated in the governed review queue."", ""Sector evidence remains unknown and must not be inferred during admin review.""]","[""Review the official MeitY scheme page and stored evidence."", ""Confirm whether the record is current, historical or umbrella information."", ""Do not add an Apply action without a separately verified current call or application window.""]","[""Verify permanent scheme identity, official evidence, beneficiary layer and application status."", ""Keep time-bound calls, cohorts and application windows separate from this permanent scheme record."", ""Upstream governed recommendation: APPROVE.""]",2026-07-14T08:03:02+00:00,sasact meity startup hub ministry of electronics and information technology (meity) meity startup hub scheme_or_programme no_current_application_route_confirmed historical_scheme_information_available national (india) schemes_and_programmes official grant-release evidence records implementation funding for sasact through stpi. permanent scheme startup beneficiary details require curator verification
agri_sfac_vca,SFAC Venture Capital Assistance,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,Small Farmers Agribusiness Consortium (SFAC),,,DIRECT_SUPPORT,,,Official SFAC FAQ identifies Venture Capital Assistance for eligible agribusiness ventures.,2026-07-22,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://sfacindia.com/VCAfaq.aspx,,,,,INR,,,NOT_STATED,True,,,,,,"[""Provide venture assistance to eligible agribusiness ventures""]","[""Agri-business ventures"", ""Producer organisations""]","[""Venture assistance""]",[],[],"[""Agriculture"", ""Food processing""]","[""VENTURE_FUND"", ""CREDIT_SUPPORT""]","[""Agri-business startups"", ""FPOs""]","[""Early"", ""Growth""]","[""https://sfacindia.com/VCAfaq.aspx""]",[],[],[],"[""The official FAQ governs eligibility and route-specific limits; no generic maximum is inferred.""]",[],[],2026-07-22,sfac-vca sfac venture capital assistance provide venture assistance to eligible agribusiness ventures venture assistance agriculture|food processing venture_fund|credit_support
agri_sidbi_idea_seed,SIDBI Seed Fund Program at a-IDEA,Agriculture & Farmers Welfare startup ecosystem,Ministry of Agriculture & Farmers Welfare,Department of Agriculture & Farmers Welfare,a-IDEA ICAR-NAARM and SIDBI,,,DIRECT_SUPPORT,,,Official ICAR release records the SIDBI Seed Fund Program launched for startups incubated at a-IDEA.,2026-07-22,SCHEME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,AGRI_STARTUP_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://www.icar.gov.in/en/sidbi-collaborates-idea-icar-naarm-hyderabad-seed-equity-support-agri-startups-farm-sector,,,,,INR,,,NOT_STATED,True,,,,,,"[""Provide seed funding assistance mentoring and enterprise development to incubated startups""]","[""Startups incubated at a-IDEA""]","[""Seed equity and enterprise support""]",[],[],"[""Post-harvest"", ""Food technology"", ""Agri-fintech"", ""Fisheries"", ""Animal husbandry""]","[""SEED_SUPPORT"", ""EQUITY""]","[""Incubated agri-startups""]","[""Early"", ""Growth""]","[""https://www.icar.gov.in/en/sidbi-collaborates-idea-icar-naarm-hyderabad-seed-equity-support-agri-startups-farm-sector""]",[],[],[],"[""Funding amount and application window are not stated in the source release.""]",[],[],2026-07-22,sidbi-aidea sidbi seed fund program at a-idea provide seed funding assistance mentoring and enterprise development to incubated startups seed equity and enterprise support post-harvest|food technology|agri-fintech|fisheries|animal husbandry seed_support|equity
idex_spark,SPARK – Support for Prototype and Research Kickstart in Defence,iDEX / Defence Innovation Organisation,Ministry of Defence,Department of Defence Production,Defence Innovation Organisation (DIO),,,DIRECT_SUPPORT,,,Official iDEX guideline index identifies SPARK as the prototype and research kick-start framework.,2026-07-22,PROGRAMME,INFORMATION_AVAILABLE,STATUS_UNVERIFIED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,IDEX_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://idex.gov.in/res,,,,,INR,,15000000,NOT_STATED,True,SPARK funding mechanism supports selected iDEX challenge applicants through milestone-based assistance up to Rs 1.5 crore.,,,,,[],[],[],[],[],[],[],[],[],"[""https://idex.gov.in/res""]",[],[],[],[],[],[],2026-07-22,spark spark – support for prototype and research kickstart in defence
dot_samriddh,Samriddh Village - Integrated Phygital Services Pilot,Department of Telecommunications / TTDF,Ministry of Communications,Department of Telecommunications (DoT),Digital Bharat Nidhi; TTDF,,,STARTUPS;MSMEs;ACADEMIA;R&D INSTITUTIONS,Call administrator,Official TTDF call page and record of discussion publish the launch and submission dates,The official page states deadline 17 August 2025; the TTDF record of discussion records the call launch on 11 July 2025.,2026-07-22,HISTORICAL_CALL,CLOSED,CLOSED,India,INCLUDED,SCHEMES_AND_PROGRAMMES,PUBLISHED,1,DOT_ACTIVE_PUBLICATION,AUTOMATED_GATES_PASSED,AUTO_APPROVED,https://ttdf.usof.gov.in/integrated-phygital-services,,2025-07-11,2025-08-17,,INR,,,NOT_STATED,True,,,,,,"[""Pilot integrated physical and digital citizen services in three villages using BharatNet"", ""Improve education, healthcare, agriculture, governance and broadband adoption""]","[""Indian companies including startups and MSMEs; academic/R&D institutions; government-affiliated bodies; consortiums""]","[""TTDF support for approved capital and operational costs; applicant contributes at least 10% of capex""]",[],[],"[""Rural Connectivity;Digital Public Infrastructure;Education;Healthcare;Agriculture""]","[""APPLICATION_CALL;PILOT_SUPPORT""]","[""Startups;MSMEs;Academic and R&D institutions""]","[""VALIDATION;GROWTH""]","[""https://ttdf.usof.gov.in/call-integrated-phygital-services-document.pdf""]","[""https://ttdf.usof.gov.in/""]",[],[],"[""Historical reference only; no application action.""]","[""Retain village-specific details in the evidence record and do not imply an active window.""]",[],2026-07-22,"ttdf_samriddh_gram samriddh village - integrated phygital services pilot pilot integrated physical and digital citizen services in three villages using bharatnet|improve education, healthcare, agriculture, governance and broadband adoption ttdf support for approved capital and operational costs; applicant contributes at least 10% of capex indian companies including startups and msmes; academic/r&d institutions; government-affiliated bodies; consortiums rural connectivity;digital public infrastructure;education;healthcare;agriculture startups;msmes;academic and r&d institutions"
