call_id,department_code,call_title,record_role,call_type,applicant_layer,applicant_layer_reason,parent_master_id,parent_resolution,parent_resolution_reason,opening_date,closing_date,application_status,status_reason,startup_relevance,startup_relevance_reason,sector_scope,primary_sector,secondary_sectors,sector_reason,sector_review_required,detail_url,attachment_url,source_container_url,source_container_role,source_row_number,source_fetched_at,eligible_applicants,funding_summary,funding_maximum,application_url,guideline_url,evidence_note,implementing_entity,implementation_role,status_basis,status_evidence,last_verified_at,startup_stage
dst_call_61786dbaf43ee59bf60f,DST,Deadline Extended for submission of proposal under Hydrogen & Fuel Cell (HFC) program - 2023 up to 30th January 2024,CALL_INSTANCE,DEADLINE_EXTENSION,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,20/10/2023,30/01/2024,CLOSED,Official closing date is before the verification date.,REVIEW_REQUIRED,Beneficiary evidence without a resolved programme: startup.,SPECIFIC,Renewable Energy & Energy Storage,,Official call evidence contains Renewable Energy & Energy Storage: hydrogen.,false,https://dst.gov.in/callforproposals/deadline-extended-submission-proposal-under-hydrogen-fuel-cell-hfc-program-2023,,https://dst.gov.in/archive-call-for-proposals?page=14,CALL_INDEX_CONTAINER,8,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_fbf6429044b59d572eed,DST,"Announcement for inviting applications for participation in 2nd BRICS Young Scientist Forum Hangzhou, China (11-15 July 2017)",CALL_INSTANCE,CALL_FOR_APPLICATIONS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,22/03/2017,30/04/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/announcement-inviting-applications-participation-2nd-brics-young-scientist-forum,https://dst.gov.in/sites/default/files/Announcement-BRICS%20YS%20Forum-2017%20_1_.pdf,https://dst.gov.in/archive-call-for-proposals,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:26+00:00,,,,,,,,,,,,
dst_call_35acc11b39d424f6a4cb,DST,Call for Proposals under Water Technology Initiative (WTI-2017) for WATER Technology Research and Innovation Centres (WATER-IC),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/02/2017,30/04/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",SPECIFIC,Water & Sanitation,,Official call evidence contains Water & Sanitation: water technology.,false,https://dst.gov.in/callforproposals/call-proposals-under-water-technology-initiative-wti-2017-water-technology-resear-0,https://dst.gov.in/sites/default/files/WATER%20IC%20Call%20material%20extended%20call.pdf,https://dst.gov.in/archive-call-for-proposals,CALL_INDEX_CONTAINER,14,2026-07-10T09:24:26+00:00,,,,,,,,,,,,
dst_call_58ef29588deb568f6336,DST,"Announcement for inviting applications for participation in 3rd BRICS Young Scientist Conclave, Durban, South Africa(25-29 June 2018)",CALL_INSTANCE,CALL_FOR_APPLICATIONS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,26/03/2018,30/04/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/announcement-inviting-applications-participation-3rd-brics-young-scientist-conclave,https://dst.gov.in/sites/default/files/Annoucement-BRICS-YS-Conclave-2018.pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,7,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_d6f5de2f8c19c026bd28,DST,CHORD (NSTMIS) Scheme: Call for Proposals (2018-19),CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,07/02/2019,30/04/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/chord-nstmis-scheme-call-proposals-2018-19,https://dst.gov.in/sites/default/files/ADV-2018-19-FINAL_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
dst_call_eaab388cfbd08b37671e,DST,Advertisement for the SwarnaJayanti Fellowships Scheme 2019-20,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/02/2020,30/04/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-swarnajayanti-fellowships-scheme-2019-20,https://dst.gov.in/sites/default/files/Advertisement%20for%20the%20SwarnaJayanti%20Fellowships%20Scheme%202019-20-last-date-30April2020.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,12,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_e95339121db18fde6f54,DST,Call for Proposals under WOS-B Open,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,25/02/2020,30/04/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-proposals-under-wos-b-open,https://dst.gov.in/sites/default/files/date-extended-Adv%20%28B%20W%29%20WOS-B%202020-21.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,13,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_0be7eef40d7b6a173af9,DST,Short-term Research Grant special call for Nano Coating COVID-19,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,03/04/2020,30/04/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/short-term-research-grant-special-call-nano-coating-covid-19,https://dst.gov.in/sites/default/files/Short-term%20Research%20Grant%20special%20call%20for%20Nano%20Coating%20COVID-19%20%28April%2003%2C%202020%29.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_d5ececa68b64c9476333,DST,महिला वैज्ञानिक योजना-बी मे प्रोजेक्ट प्रस्तावों के लिए आमंत्रण,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,25/02/2020,30/04/2020,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/hi/callforproposals/%E0%A4%AE%E0%A4%B9%E0%A4%BF%E0%A4%B2%E0%A4%BE-%E0%A4%B5%E0%A5%88%E0%A4%9C%E0%A5%8D%E0%A4%9E%E0%A4%BE%E0%A4%A8%E0%A4%BF%E0%A4%95-%E0%A4%AF%E0%A5%8B%E0%A4%9C%E0%A4%A8%E0%A4%BE-%E0%A4%AC%E0%A5%80-%E0%A4%AE%E0%A5%87-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A5%8B%E0%A4%9C%E0%A5%87%E0%A4%95%E0%A5%8D%E0%A4%9F-%E0%A4%AA%E0%A5%8D%E0%A4%B0%E0%A4%B8%E0%A5%8D%E0%A4%A4%E0%A4%BE%E0%A4%B5%E0%A5%8B%E0%A4%82-%E0%A4%95%E0%A5%87-%E0%A4%B2%E0%A4%BF%E0%A4%8F-%E0%A4%86%E0%A4%AE%E0%A4%82%E0%A4%A4%E0%A5%8D%E0%A4%B0%E0%A4%A3,https://dst.gov.in/sites/default/files/Hindi%20ver%20WOS-B%20Adv%202020_1.pdf,https://dst.gov.in/archive-call-for-proposals?page=7,CALL_INDEX_CONTAINER,14,2026-07-10T09:24:33+00:00,,,,,,,,,,,,
dst_call_3f15572c11703c177732,DST,Indo-Italian call for proposals- date extended till 30th April 2021,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/02/2021,30/04/2021,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-italian-call-proposals-date-extended-till-30th-april-2021,https://dst.gov.in/sites/default/files/Indo-Italian%20call%20for%20proposals-%20date%20extended%20till%2030th%20April%202021.pdf,https://dst.gov.in/archive-call-for-proposals?page=9,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:36+00:00,,,,,,,,,,,,
dst_call_d6ab7b69fc80b246f704,DST,Indo-Argentina Joint Call 2023,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,20/02/2023,30/04/2023,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-argentina-joint-call-2023,https://dst.gov.in/sites/default/files/Call%20for%20Proposal.pdf,https://dst.gov.in/archive-call-for-proposals?page=13,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:57+00:00,,,,,,,,,,,,
dst_call_cac6cc8303ff9459b695,DST,"Call for Project Proposal under Strengthening, Upscaling & Nurturing Innovations for Livelihood (SUNIL) programme",CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,13/03/2025,30/04/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/call-project-proposal-under-strengthening-upscaling-nurturing-innovations-0,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,4,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_8c62e846ddce15070037,DST,"2nd Call for DST Science, Technology, and Innovation Policy Postdoctoral Fellowship",CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,17/04/2017,30/05/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/2nd-call-dst-science-technology-and-innovation-policy-postdoctoral-fellowship,https://dst.gov.in/sites/default/files/DST_STI_Policy_Fellowships%202nd%20Advts%202017.pdf,https://dst.gov.in/archive-call-for-proposals,CALL_INDEX_CONTAINER,20,2026-07-10T09:24:26+00:00,,,,,,,,,,,,
dst_call_d2d5de3bcd4a77ec19e4,DST,2nd Call for Proposal for DST-STI Policy Fellowship Programme,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,03/05/2017,30/05/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/2nd-call-proposal-dst-sti-policy-fellowship-programme,https://dst.gov.in/sites/default/files/DST_STI_Policy_Fellowships%202nd%20Advts%202017_0.pdf,https://dst.gov.in/archive-call-for-proposals?page=1,CALL_INDEX_CONTAINER,1,2026-07-10T09:24:27+00:00,,,,,,,,,,,,
dst_call_57548200ae9b40d095c5,DST,Call for Proposals under EVolutionS Program to support Startups in Electric Vehicle Component Manufacturing,CALL_INSTANCE,CALL_FOR_PROPOSALS,DIRECT_BENEFICIARY,Official evidence indicates a startup/innovator applicant: support startups.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,16/04/2025,30/05/2025,CLOSED,Official closing date is before the verification date.,STARTUP_RELEVANT,Explicit title evidence: startups.,SPECIFIC,Mobility & Electric Vehicles,,Official call evidence contains Mobility & Electric Vehicles: electric vehicle.,false,https://dst.gov.in/callforproposals/call-proposals-under-evolutions-program-support-startups-electric-vehicle-component,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,10,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_e2fbbc3f39589294f702,DST,VAIshwik BHArtiya Vaigyanik (VAIBHAV) Fellowship Call-2025,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,15/04/2025,30/05/2025,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/vaishwik-bhartiya-vaigyanik-vaibhav-fellowship-call-2025,,https://dst.gov.in/archive-call-for-proposals?page=16,CALL_INDEX_CONTAINER,9,2026-07-10T09:24:55+00:00,,,,,,,,,,,,
dst_call_d37318de3bbe25de812f,DST,Advertisement for submission of research proposal under Cognitive Science Research Initiative,CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,12/05/2017,30/06/2017,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,Excluded call type: research proposal.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-submission-research-proposal-under-cognitive-science-research,https://dst.gov.in/sites/default/files/CSRI-AD-2017.pdf,https://dst.gov.in/archive-call-for-proposals?page=1,CALL_INDEX_CONTAINER,4,2026-07-10T09:24:27+00:00,,,,,,,,,,,,
dst_call_a4e0febfd7cc7ae9bcfa,DST,Advertisement for Nomination of Candidates - NASI Scopus Young Scientists Awards 2018,CALL_INSTANCE,AWARD_CALL,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/05/2018,30/06/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,Excluded call type: young scientists.,UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/advertisement-nomination-candidates-nasi-scopus-young-scientists-awards-2018,,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,16,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_fbb72914bdf13aa82963,DST,"Indo-Canada Joint Call for Proposals Improving Occupant Survivability in Buildings During Fires Using Innovations in Structural Engineering, Materials Science and Cyber-Physical Interfaces",CALL_INSTANCE,CALL_FOR_PROPOSALS,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,10/04/2018,30/06/2018,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/indo-canada-joint-call-proposals-improving-occupant-survivability-buildings-during,https://dst.gov.in/sites/default/files/For%20DST%20Website%20DST-%20IC%20IMPACTS%20Joint%20Call%20for%20Proposals%202018-2020%20.pdf,https://dst.gov.in/archive-call-for-proposals?page=3,CALL_INDEX_CONTAINER,15,2026-07-10T09:24:29+00:00,,,,,,,,,,,,
dst_call_7bcb898e81f29fab7eab,DST,Global Cooling Prize,CALL_INSTANCE,OPPORTUNITY_NOTICE,UNKNOWN,The direct applicant layer requires curation.,,UNRESOLVED,No authoritative programme alias occurs in the call evidence.,01/01/2019,30/06/2019,CLOSED,Official closing date is before the verification date.,NOT_STARTUP_RELEVANT,"No explicit startup, innovator, entrepreneur or incubator beneficiary evidence.",UNKNOWN,,,No explicit sector phrase was found in official call evidence.,true,https://dst.gov.in/callforproposals/global-cooling-prize,https://dst.gov.in/sites/default/files/GCP-Announcement%20Web%20Content.pdf,https://dst.gov.in/archive-call-for-proposals?page=6,CALL_INDEX_CONTAINER,4,2026-07-10T09:24:32+00:00,,,,,,,,,,,,
